Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,converted,pred_prob,predicted_values,Lead Score
8df00d96-5bec-4c75-ab15-3285f4349ab4,590066,API,Google,No,No,1,2.0,14,1.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Modified,0.0,0.11210881384017433,0.0,11.210881384017434
9d1c2525-5414-4386-ae7b-c647ccc15bf8,590065,Landing Page Submission,Google,Yes,No,0,5.0,228,5.0,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Thane & Outskirts,03.Low,01.High,12.0,17.0,No,No,SMS Sent,0.0,0.053230662491826446,0.0,5.323066249182644
35760c2a-62df-43c4-8b9f-b1be1b15e1f6,590061,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,01.High,02.Medium,17.0,14.0,No,No,Olark Chat Conversation,1.0,0.8664798111033717,1.0,86.64798111033717
aa4f0ba5-5985-469f-8cd7-98f7b20d27ea,590059,Landing Page Submission,Direct Traffic,No,No,0,3.0,263,3.0,SMS Sent,India,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,SMS Sent,1.0,0.8298058667792357,1.0,82.98058667792357
470d8001-d4e3-46de-8769-8ede38e87f4d,590049,Landing Page Submission,Direct Traffic,No,No,0,2.0,243,2.0,Email Opened,India,Operations Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened,0.0,0.9600044953883748,1.0,96.00044953883749
616f41d4-f96c-441a-b06b-3962c1866478,590031,Landing Page Submission,Direct Traffic,No,No,0,2.0,20,2.0,Email Opened,United Arab Emirates,Business Administration,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Other Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,Email Opened,0.0,0.021777915157962117,0.0,2.1777915157962116
1521f18e-70bb-4658-8328-019ded734ad0,590004,API,Organic Search,No,No,0,1.0,50,1.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,01.High,02.Medium,16.0,14.0,No,No,Modified,0.0,0.04123231737558108,0.0,4.123231737558108
9d1707e2-2dd7-441c-ad31-fb176ab53433,590001,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Olark Chat Conversation,1.0,0.8110421168014957,1.0,81.10421168014958
2dd8be34-65b3-46b4-8c0f-e2c1110f6f47,589996,Landing Page Submission,Direct Traffic,No,No,0,2.0,994,2.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Other Cities,01.High,02.Medium,16.0,16.0,No,Yes,Email Opened,0.0,0.20909596052035803,0.0,20.909596052035802
7e4251f4-be5a-43f3-bcfa-48e3f2e7d354,589992,Landing Page Submission,Direct Traffic,No,No,0,6.0,437,3.0,Email Opened,India,"Banking, Investment And Insurance",,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened,1.0,0.968988453911771,1.0,96.8988453911771
021e9342-3c00-47fb-83eb-8a9509aa9f94,589957,API,Google,No,No,1,3.0,1017,3.0,SMS Sent,,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,18.0,No,No,SMS Sent,1.0,0.9202948480091425,1.0,92.02948480091425
d4f1aa13-7fd8-418d-887d-42664f0a24a6,589955,Landing Page Submission,Direct Traffic,No,No,0,2.0,339,2.0,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,Not Sure,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,SMS Sent,0.0,0.029757127085207148,0.0,2.9757127085207147
bfef10c4-453e-44bc-a3e7-e922a6d007c3,589943,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Modified,0.0,0.09770123637522761,0.0,9.770123637522762
e9c21677-5996-4ee9-aae7-737ae3239d5b,589941,Landing Page Submission,Direct Traffic,No,No,0,2.0,68,2.0,Converted to Lead,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Tier II Cities,02.Medium,01.High,14.0,17.0,No,Yes,Modified,1.0,0.9484444394761053,1.0,94.84444394761053
39972a3c-f0e2-48c8-b6d2-6c1b2d466e6c,589932,API,Direct Traffic,No,No,0,2.0,25,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,1.0,0.9118388320826827,1.0,91.18388320826827
73bd7cd6-a7ee-4597-8efb-bb566485f722,589914,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified,1.0,0.9120264176850863,1.0,91.20264176850863
5c375eaa-2649-4afa-b813-70c0a08de001,589885,Landing Page Submission,Direct Traffic,No,No,0,2.0,949,2.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Tier II Cities,02.Medium,01.High,13.0,17.0,No,Yes,SMS Sent,1.0,0.8697056951652594,1.0,86.97056951652594
81f60dc7-7939-4f60-a031-d106ccab85b5,589874,Landing Page Submission,Direct Traffic,No,No,1,2.0,725,2.0,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,Yes,Email Opened,0.0,0.3652815926914628,0.0,36.52815926914628
8dafc7c8-2e0e-4bac-b9f2-3a773b5a531f,589866,Landing Page Submission,Google,No,No,0,3.0,260,3.0,Form Submitted on Website,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Might be,No,No,Select,Thane & Outskirts,03.Low,01.High,9.0,17.0,No,No,Modified,0.0,0.13002887490976253,0.0,13.002887490976253
55d4dc3d-1811-4a47-bc96-c79fa97e709f,589858,Landing Page Submission,Direct Traffic,No,No,1,4.0,966,4.0,SMS Sent,India,"Banking, Investment And Insurance",Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Metro Cities,02.Medium,01.High,14.0,18.0,No,Yes,SMS Sent,1.0,0.9648344247001249,1.0,96.48344247001249
becfa8b9-c056-4e3c-a4ec-7c390f7ece3f,589850,Landing Page Submission,Organic Search,No,No,0,8.0,106,8.0,Email Opened,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,14.0,16.0,No,Yes,Modified,0.0,0.6068583021962314,1.0,60.685830219623135
a1fa2333-15d6-47cb-8056-98de1f5cc1ad,589847,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,340,1.0,Email Bounced,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Modified,1.0,0.9993867844527737,1.0,99.93867844527738
97539c0f-63ac-4687-aaac-3ca7df14040a,589846,Landing Page Submission,Google,No,No,1,2.0,765,2.0,Email Opened,India,Business Administration,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,0.0,0.13828609056118285,0.0,13.828609056118285
a5a59758-7bdc-4462-8f8b-e47fbaec39b5,589845,API,Olark Chat,No,No,1,3.0,1285,1.5,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities of Maharashtra,03.Low,02.Medium,12.0,15.0,No,Yes,SMS Sent,0.0,0.012285182418143806,0.0,1.2285182418143807
477ea92a-d203-4cc0-a66a-665bfecf164b,589816,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,1.0,0.4718006529064862,1.0,47.18006529064862
6ea6dc7f-4f52-483c-b4a4-92fca27c76a8,589807,Landing Page Submission,Direct Traffic,No,No,1,5.0,1155,1.67,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,14.0,No,Yes,Email Opened,1.0,0.9817874754267483,1.0,98.17874754267483
85dfdbea-fb6c-4428-a59c-59155bedea4a,589803,Landing Page Submission,Direct Traffic,No,No,0,2.0,323,2.0,Email Opened,India,Select,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,0.0,0.0963238771252195,0.0,9.63238771252195
750320df-4981-459d-bb6e-1339599fd0f8,589802,Landing Page Submission,Direct Traffic,No,No,0,2.0,134,2.0,Email Opened,India,Services Excellence,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,14.0,15.0,No,Yes,Email Opened,0.0,0.038089826070582915,0.0,3.8089826070582915
6011ef84-855a-46a9-839d-577f9f5cc2be,589789,Landing Page Submission,Organic Search,No,No,1,11.0,1203,1.57,Page Visited on Website,India,Finance Management,Student of SomeSchool,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Thane & Outskirts,01.High,01.High,16.0,17.0,No,No,Modified,1.0,0.670242768622599,1.0,67.0242768622599
26c32a19-364a-4492-930d-3beaee1d72fa,589781,Landing Page Submission,Direct Traffic,No,No,0,1.0,186,1.0,Converted to Lead,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,No,Modified,0.0,0.02192377951409001,0.0,2.192377951409001
9f94f41e-83dd-4952-be30-97c7df440e31,589766,Landing Page Submission,Direct Traffic,No,No,0,3.0,1379,3.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened,1.0,0.4964470303641019,1.0,49.64470303641019
0bc2ee5a-e867-4f80-ab1c-58f2803a6291,589758,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,847,1.0,Email Bounced,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified,0.0,0.2942480110888877,0.0,29.424801108888772
0685f3e5-0edc-4753-9d66-564a83b5b028,589754,Landing Page Submission,Organic Search,No,No,0,3.0,442,3.0,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,13.0,16.0,No,Yes,Modified,0.0,0.6064093028122762,1.0,60.640930281227625
2aeb487a-bde1-45e6-a1ea-c639cdbbcb35,589739,Landing Page Submission,Direct Traffic,No,No,1,2.0,263,2.0,Email Opened,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened,1.0,0.2639100317306209,0.0,26.39100317306209
4492da7f-b073-4817-b577-c983ab0ec9e5,589735,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified,1.0,0.9860533639377455,1.0,98.60533639377455
94f54dae-472a-4b55-b938-41051b03ca66,589732,Landing Page Submission,Direct Traffic,No,No,0,3.0,432,1.5,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,16.0,No,Yes,Email Opened,0.0,0.008238868161364193,0.0,0.8238868161364192
7e7433ee-1523-4e56-81f7-d3f42fabfd70,589731,Landing Page Submission,Organic Search,No,No,0,5.0,164,1.67,Email Opened,India,Human Resource Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Email Opened,1.0,0.5965161705474057,1.0,59.65161705474057
29a2a5d1-7342-4d2d-a76a-ac9a7730f464,589730,Landing Page Submission,Google,No,No,1,4.0,1343,4.0,Email Link Clicked,India,Operations Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14.0,19.0,No,No,Modified,0.0,0.301325241104443,0.0,30.132524110444297
18c7500e-7864-488f-838d-d6a624cddb1f,589724,Landing Page Submission,Direct Traffic,No,No,1,2.0,79,2.0,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Other Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,SMS Sent,0.0,0.020517057945567817,0.0,2.051705794556782
5a717a12-2624-433b-94d2-c2da57e91751,589704,Landing Page Submission,Direct Traffic,No,No,0,2.0,193,2.0,Email Opened,United Arab Emirates,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,13.0,16.0,No,Yes,Email Opened,0.0,0.03816190228957965,0.0,3.816190228957965
d1a359f2-c020-4704-b5ee-859ff86bde71,589699,API,Google,No,No,0,4.0,1264,4.0,Email Opened,India,Operations Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Worst,No,No,Select,Other Cities of Maharashtra,03.Low,02.Medium,11.0,15.0,No,No,Email Opened,0.0,0.005901057293952751,0.0,0.5901057293952752
b8750b59-b9f6-4414-806c-19dc64110dc8,589696,Landing Page Submission,Google,No,No,1,10.0,516,10.0,Email Link Clicked,India,"Banking, Investment And Insurance",Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,No,Email Link Clicked,1.0,0.9514202513009092,1.0,95.14202513009093
60747527-30d4-4127-8cce-f6de78a378d1,589672,Landing Page Submission,Direct Traffic,No,No,1,17.0,1056,4.25,Page Visited on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Page Visited on Website,0.0,0.022286068757340644,0.0,2.2286068757340645
2bfec415-24cd-4ce4-8b5e-e126d34f85a2,589663,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,321,2.0,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,wrong number given,Worst,No,No,Select,Other Metro Cities,02.Medium,02.Medium,13.0,16.0,No,No,SMS Sent,0.0,0.028807475502807878,0.0,2.8807475502807876
41b9e46a-479c-417a-9a6a-73eb78a6d44c,589656,Landing Page Submission,Direct Traffic,No,No,0,3.0,335,1.5,Form Submitted on Website,India,Finance Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Modified,0.0,0.23699611757679115,0.0,23.699611757679115
dd461e03-4da8-4e85-8eb1-a1f59249598b,589653,Landing Page Submission,Google,No,No,1,4.0,1483,4.0,Page Visited on Website,India,Operations Management,Advertisements,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,No,Modified,0.0,0.03109037005514673,0.0,3.109037005514673
1a5aad5f-b651-443d-987b-f80f093222cf,589639,Landing Page Submission,Google,No,No,0,2.0,702,2.0,Email Opened,India,Marketing Management,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,13.0,17.0,No,No,Email Opened,0.0,0.4919169006589247,1.0,49.191690065892466
d7cdc07e-9803-4d88-9dc1-87628b73f7a6,589632,Landing Page Submission,Direct Traffic,No,No,0,6.0,1613,1.5,Page Visited on Website,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Page Visited on Website,0.0,0.15087599050676456,0.0,15.087599050676456
7ae433f8-cd1a-4fe7-b476-7ec5c47a0dc9,589611,API,Google,No,No,0,2.0,165,1.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,1.0,0.4839103262037068,1.0,48.39103262037068
aca20493-5ed4-410c-99f4-b589043da0f6,589598,Landing Page Submission,Organic Search,No,No,0,3.0,1243,3.0,Email Opened,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Other Cities,01.High,02.Medium,16.0,13.0,No,Yes,Email Opened,0.0,0.14199608089103963,0.0,14.199608089103963
e01436fb-afa4-4536-85ec-50303d60f6b8,589595,API,Google,No,No,1,12.0,734,1.71,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened,0.0,0.04030997364073416,0.0,4.030997364073416
c96aac81-a020-4b1f-9902-d726d3809122,589594,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Shall take in the next coming month,High in Relevance,No,No,Potential Lead,Thane & Outskirts,01.High,01.High,16.0,17.0,No,No,Email Opened,0.0,0.012285182418143806,0.0,1.2285182418143807
66099c96-232e-4156-97c3-9040650798db,589591,Lead Add Form,,No,No,0,,289,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,02.Medium,02.Medium,13.0,16.0,No,No,Modified,,,,
18819b16-4a87-4f0c-a615-9641423ff2a5,589584,Lead Add Form,Reference,No,No,1,,1469,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,Modified,,,,
e6bf9b6e-29fc-4942-9d13-8174b3de3a46,589580,Landing Page Submission,Direct Traffic,No,No,1,6.0,973,6.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,SMS Sent,1.0,0.6165115342438743,1.0,61.65115342438743
9243a63a-a3b8-46ba-932f-63fd6a1b251d,589573,Landing Page Submission,Direct Traffic,No,No,0,2.0,1766,2.0,Email Opened,India,E-Business,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13.0,18.0,No,Yes,Modified,0.0,0.020087063081121025,0.0,2.0087063081121026
da98bba6-75ba-4ccc-9363-762f061870cf,589558,Landing Page Submission,Google,No,No,1,5.0,1255,2.5,Email Received,India,Marketing Management,Advertisements,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified,0.0,0.012285182418143806,0.0,1.2285182418143807
53715ab1-2106-4c4e-8493-81cc465eb9ce,589546,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,SMS Sent,1.0,0.6864595947845615,1.0,68.64595947845615
68d0df81-5905-4e2c-9c8d-fda094ea6149,589544,Landing Page Submission,Organic Search,No,No,1,10.0,1435,10.0,Email Opened,India,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,15.0,17.0,No,Yes,Modified,0.0,0.07066911535889794,0.0,7.066911535889794
3c2b9a24-2ba8-480c-8b47-6c87fe42198d,589539,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified,0.0,0.1717948040287665,0.0,17.179480402876653
660bd81c-0ab5-4e8c-bcd9-cc3d41149cae,589528,API,Google,No,No,0,3.0,83,3.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Modified,1.0,0.22621854286817403,0.0,22.621854286817403
924ad2cb-4c83-486c-b739-7398f1fafffb,589518,Landing Page Submission,Direct Traffic,No,No,1,8.0,642,2.0,Email Opened,India,Business Administration,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Email Opened,0.0,0.16395007412151075,0.0,16.395007412151074
ed15dcb2-4df9-4f42-bdd0-b0a604dd8dda,589512,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent,0.0,0.1717948040287665,0.0,17.179480402876653
7e5fc3ea-70d3-43c6-9fc2-6158c84e8970,589511,API,Google,No,No,1,11.0,126,1.22,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,16.0,No,No,SMS Sent,1.0,0.4718006529064862,1.0,47.18006529064862
79e4e02d-eb1a-43f5-8767-e77aaa618f50,589488,Landing Page Submission,Google,No,No,1,2.0,1044,2.0,SMS Sent,India,Media and Advertising,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15.0,17.0,No,No,SMS Sent,1.0,0.9677238874798699,1.0,96.772388747987
9cba01cb-1874-45a2-a0ed-5bebde3d2fcf,589478,Landing Page Submission,Direct Traffic,No,No,0,10.0,1643,3.33,Email Opened,India,Healthcare Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,13.0,15.0,No,Yes,Email Opened,0.0,0.1347695302180684,0.0,13.476953021806839
714939a4-afe7-447e-a098-db71c355df61,589476,Landing Page Submission,Direct Traffic,No,No,0,4.0,138,4.0,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,SMS Sent,0.0,0.20766207690892005,0.0,20.766207690892006
4ea08af9-502f-4be7-915e-c95d6a0f9313,589466,Landing Page Submission,Google,No,No,0,27.0,340,3.38,Email Opened,India,Hospitality Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,Email Opened,,,,
9fd24aa4-a59c-4543-bcd4-b023ce5301f6,589462,Lead Add Form,Welingak Website,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,1.0,0.8767720029489087,1.0,87.67720029489087
8d1c925e-6ad6-4050-9ebb-360c60dd915b,589457,Landing Page Submission,Direct Traffic,No,No,0,3.0,26,3.0,Email Opened,India,"Banking, Investment And Insurance",Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Modified,1.0,0.8582394032818803,1.0,85.82394032818803
efb33669-e6de-4add-bbd5-abc66a118e0c,589453,Landing Page Submission,Google,No,No,0,9.0,283,9.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,03.Low,01.High,10.0,18.0,No,Yes,Email Opened,1.0,0.9159693425908914,1.0,91.59693425908914
4b1429b6-71bd-41b7-a371-9badba56e07b,589450,Landing Page Submission,Organic Search,No,No,0,4.0,301,4.0,Email Opened,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,01.High,15.0,17.0,No,No,Email Opened,0.0,0.012285182418143806,0.0,1.2285182418143807
6012d7af-0589-44ab-ab29-c9a800cdef5c,589447,Landing Page Submission,Direct Traffic,No,No,0,1.0,100,1.0,Converted to Lead,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,Yes,Modified,0.0,0.012285182418143806,0.0,1.2285182418143807
aef73a82-145f-408e-8f50-9eee8924513d,589441,Landing Page Submission,Google,No,No,0,5.0,24,5.0,Email Opened,India,Marketing Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,0.0,0.07572500981064706,0.0,7.572500981064706
236cfe5f-76c7-4f9d-82a7-9fe741303aea,589439,Landing Page Submission,Direct Traffic,No,No,1,4.0,1319,4.0,Email Opened,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Modified,0.0,0.1503707094762253,0.0,15.03707094762253
